180.76.15.ceb,2017-06-30 00:00:05,2017-06-30 00:00:08,3.0,4
121.40.85.fbb,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,6
180.76.15.ihf,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
69.191.249.fhc,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,5
207.58.180.baj,2017-06-30 00:00:03,2017-06-30 00:00:09,6.0,80
182.74.116.cac,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
52.90.157.idh,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,55
128.138.64.cej,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,42
158.69.116.fca,2017-06-30 00:00:02,2017-06-30 00:00:09,7.0,64
213.105.134.fjf,2017-06-30 00:00:01,2017-06-30 00:00:09,8.0,20
198.45.18.idh,2017-06-30 00:00:05,2017-06-30 00:00:09,4.0,8
73.24.98.jii,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,37
180.76.15.hbf,2017-06-30 00:00:04,2017-06-30 00:00:09,5.0,8
62.65.39.jcf,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,18
69.191.249.gig,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
69.191.249.jag,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
54.86.78.jic,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,12
180.76.15.bcj,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
188.163.72.idh,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,76
72.47.244.jda,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,8
107.22.225.dea,2017-06-30 00:00:02,2017-06-30 00:00:09,7.0,8
173.255.218.jbd,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
50.116.50.fdf,2017-06-30 00:00:02,2017-06-30 00:00:09,7.0,36
52.73.130.fhf,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
120.26.124.hbc,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,6
192.241.238.hhg,2017-06-30 00:00:04,2017-06-30 00:00:09,5.0,352
173.164.151.gbi,2017-06-30 00:00:03,2017-06-30 00:00:09,6.0,8
69.191.249.ghe,2017-06-30 00:00:06,2017-06-30 00:00:09,3.0,4
68.180.230.ede,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,63
216.244.66.ddh,2017-06-30 00:00:00,2017-06-30 00:00:09,9.0,24
121.40.85.fbb,2017-06-30 00:00:06,2017-06-30 00:00:10,4.0,8
34.200.219.dci,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
128.138.64.cej,2017-06-30 00:00:00,2017-06-30 00:00:10,10.0,46
73.222.244.jad,2017-06-30 00:00:00,2017-06-30 00:00:10,10.0,28
5.9.145.ejd,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
23.101.153.efc,2017-06-30 00:00:02,2017-06-30 00:00:10,8.0,20
155.64.23.eja,2017-06-30 00:00:04,2017-06-30 00:00:10,6.0,8
97.84.63.hie,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
180.76.15.fgg,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
180.76.15.edd,2017-06-30 00:00:03,2017-06-30 00:00:10,7.0,8
54.86.78.jic,2017-06-30 00:00:06,2017-06-30 00:00:10,4.0,16
54.89.107.aah,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,32
121.40.94.bcj,2017-06-30 00:00:01,2017-06-30 00:00:10,9.0,10
207.241.231.iah,2017-06-30 00:00:00,2017-06-30 00:00:10,10.0,25
50.116.50.fdf,2017-06-30 00:00:02,2017-06-30 00:00:10,8.0,40
180.76.15.jda,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
120.26.124.hbc,2017-06-30 00:00:06,2017-06-30 00:00:10,4.0,8
192.241.238.hhg,2017-06-30 00:00:04,2017-06-30 00:00:10,6.0,392
180.76.15.bff,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
198.186.138.ggf,2017-06-30 00:00:07,2017-06-30 00:00:10,3.0,4
216.244.66.ddh,2017-06-30 00:00:00,2017-06-30 00:00:10,10.0,28
144.203.129.hji,2017-06-30 00:00:00,2017-06-30 00:00:10,10.0,9
40.77.167.hji,2017-06-30 00:00:05,2017-06-30 00:00:10,5.0,36
108.54.237.aji,2017-06-30 00:00:01,2017-06-30 00:00:11,10.0,14
180.76.15.jcd,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
188.165.200.jag,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
69.191.249.eaj,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
69.191.249.ijh,2017-06-30 00:00:00,2017-06-30 00:00:11,11.0,5
72.47.244.edd,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,8
40.77.167.jde,2017-06-30 00:00:02,2017-06-30 00:00:11,9.0,38
193.205.19.jde,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,128
121.40.158.hec,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,8
12.247.105.hhg,2017-06-30 00:00:03,2017-06-30 00:00:11,8.0,8
216.57.159.egd,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
198.182.154.ech,2017-06-30 00:00:03,2017-06-30 00:00:11,8.0,8
69.191.249.chj,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
69.191.249.gge,2017-06-30 00:00:06,2017-06-30 00:00:11,5.0,8
46.229.168.aej,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
66.249.66.chj,2017-06-30 00:00:00,2017-06-30 00:00:11,11.0,73
111.93.214.fdh,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,8
180.76.15.jij,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
73.255.119.eca,2017-06-30 00:00:00,2017-06-30 00:00:11,11.0,9
75.105.72.fib,2017-06-30 00:00:00,2017-06-30 00:00:11,11.0,23
31.221.13.jad,2017-06-30 00:00:02,2017-06-30 00:00:11,9.0,8
54.173.181.ghf,2017-06-30 00:00:00,2017-06-30 00:00:11,11.0,39
180.76.15.bch,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
69.196.253.bch,2017-06-30 00:00:08,2017-06-30 00:00:11,3.0,4
199.190.211.ggf,2017-06-30 00:00:05,2017-06-30 00:00:11,6.0,8
35.167.212.fha,2017-06-30 00:00:00,2017-06-30 00:00:12,12.0,82
52.73.13.efh,2017-06-30 00:00:02,2017-06-30 00:00:12,10.0,26
104.155.175.fbb,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,4
73.95.221.cib,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,4
139.199.159.caf,2017-06-30 00:00:00,2017-06-30 00:00:12,12.0,19
146.148.104.jfc,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,4
40.77.167.jde,2017-06-30 00:00:02,2017-06-30 00:00:12,10.0,40
193.205.19.jde,2017-06-30 00:00:08,2017-06-30 00:00:12,4.0,160
180.76.15.egd,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,4
163.231.6.gai,2017-06-30 00:00:04,2017-06-30 00:00:12,8.0,72
66.249.66.chj,2017-06-30 00:00:00,2017-06-30 00:00:12,12.0,75
107.22.225.dea,2017-06-30 00:00:02,2017-06-30 00:00:12,10.0,12
45.55.8.bdh,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,8
52.7.237.jic,2017-06-30 00:00:03,2017-06-30 00:00:12,9.0,28
13.94.212.jdf,2017-06-30 00:00:02,2017-06-30 00:00:12,10.0,1440
54.173.181.ghf,2017-06-30 00:00:00,2017-06-30 00:00:12,12.0,57
35.165.139.chj,2017-06-30 00:00:09,2017-06-30 00:00:12,3.0,6
167.181.12.cca,2017-06-30 00:00:01,2017-06-30 00:00:12,11.0,6
177.66.196.jfc,2017-06-30 00:00:01,2017-06-30 00:00:12,11.0,28
64.124.25.jig,2017-06-30 00:00:02,2017-06-30 00:00:12,10.0,84
68.180.230.ede,2017-06-30 00:00:00,2017-06-30 00:00:12,12.0,75
185.25.32.fgi,2017-06-30 00:00:00,2017-06-30 00:00:13,13.0,9
69.191.249.cga,2017-06-30 00:00:06,2017-06-30 00:00:13,7.0,14
180.76.15.jdj,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,4
173.226.98.ccg,2017-06-30 00:00:04,2017-06-30 00:00:13,9.0,8
163.172.68.jgj,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,12
180.76.15.fbb,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,4
69.191.249.bcf,2017-06-30 00:00:08,2017-06-30 00:00:13,5.0,8
121.40.94.bcj,2017-06-30 00:00:01,2017-06-30 00:00:13,12.0,20
180.76.15.fib,2017-06-30 00:00:04,2017-06-30 00:00:13,9.0,8
209.237.237.hjf,2017-06-30 00:00:01,2017-06-30 00:00:13,12.0,10
34.212.198.aab,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,16
180.76.15.jbf,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,4
54.175.208.fdh,2017-06-30 00:00:00,2017-06-30 00:00:13,13.0,71
70.183.20.iei,2017-06-30 00:00:08,2017-06-30 00:00:13,5.0,8
52.7.237.jic,2017-06-30 00:00:03,2017-06-30 00:00:13,10.0,32
13.94.212.jdf,2017-06-30 00:00:02,2017-06-30 00:00:13,11.0,1488
165.156.40.fdh,2017-06-30 00:00:08,2017-06-30 00:00:13,5.0,10
35.165.139.chj,2017-06-30 00:00:09,2017-06-30 00:00:13,4.0,8
107.142.44.fca,2017-06-30 00:00:10,2017-06-30 00:00:13,3.0,4
101.81.133.jja,2017-06-30 00:00:00,2017-06-30 00:00:13,13.0,21
71.204.145.cih,2017-06-30 00:00:00,2017-06-30 00:00:13,13.0,5
216.244.66.ddh,2017-06-30 00:00:00,2017-06-30 00:00:13,13.0,32
180.76.15.fed,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
121.40.65.ebc,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,36
52.90.157.idh,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,105
40.77.167.gch,2017-06-30 00:00:08,2017-06-30 00:00:14,6.0,36
73.222.244.jad,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,40
69.191.249.eff,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,5
213.105.134.fjf,2017-06-30 00:00:01,2017-06-30 00:00:14,13.0,36
69.191.249.cga,2017-06-30 00:00:06,2017-06-30 00:00:14,8.0,16
180.76.15.jcf,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
121.40.158.hec,2017-06-30 00:00:08,2017-06-30 00:00:14,6.0,16
62.65.39.jcf,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,26
106.38.241.jcd,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
99.126.178.bic,2017-06-30 00:00:05,2017-06-30 00:00:14,9.0,22
54.212.94.jcd,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,184
180.76.15.bcj,2017-06-30 00:00:06,2017-06-30 00:00:14,8.0,8
198.71.58.geh,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
121.116.12.igj,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
180.76.15.ahg,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
165.156.40.fha,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,6
42.61.184.gfj,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,4
180.76.15.jda,2017-06-30 00:00:07,2017-06-30 00:00:14,7.0,8
75.105.72.fib,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,31
165.156.40.fdh,2017-06-30 00:00:08,2017-06-30 00:00:14,6.0,12
162.27.66.bbb,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,5
101.81.133.jja,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,23
144.203.129.hji,2017-06-30 00:00:00,2017-06-30 00:00:14,14.0,13
209.234.229.jcf,2017-06-30 00:00:11,2017-06-30 00:00:14,3.0,8
52.73.13.efh,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,34
69.191.249.fhc,2017-06-30 00:00:00,2017-06-30 00:00:15,15.0,13
108.91.91.hbc,2017-06-30 00:00:01,2017-06-30 00:00:15,14.0,662
121.40.65.ebc,2017-06-30 00:00:00,2017-06-30 00:00:15,15.0,42
37.220.8.bbi,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
72.67.52.ceb,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
128.199.163.fgg,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,8
108.54.237.aji,2017-06-30 00:00:01,2017-06-30 00:00:15,14.0,24
69.191.249.bgg,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
23.101.153.efc,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,24
180.76.15.hbf,2017-06-30 00:00:04,2017-06-30 00:00:15,11.0,12
69.191.249.bdh,2017-06-30 00:00:10,2017-06-30 00:00:15,5.0,8
128.250.0.cdg,2017-06-30 00:00:00,2017-06-30 00:00:15,15.0,109
74.201.83.ech,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
69.191.249.jag,2017-06-30 00:00:06,2017-06-30 00:00:15,9.0,12
99.126.178.bic,2017-06-30 00:00:05,2017-06-30 00:00:15,10.0,24
4.30.121.fab,2017-06-30 00:00:10,2017-06-30 00:00:15,5.0,8
107.22.225.dea,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,16
111.93.214.fdh,2017-06-30 00:00:08,2017-06-30 00:00:15,7.0,12
165.156.40.fha,2017-06-30 00:00:11,2017-06-30 00:00:15,4.0,8
106.38.241.egd,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
54.173.181.ghf,2017-06-30 00:00:00,2017-06-30 00:00:15,15.0,75
31.221.13.jad,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,12
46.229.168.fef,2017-06-30 00:00:12,2017-06-30 00:00:15,3.0,4
69.191.249.ghe,2017-06-30 00:00:06,2017-06-30 00:00:15,9.0,8
34.205.161.abh,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,348
69.191.249.caa,2017-06-30 00:00:00,2017-06-30 00:00:15,15.0,5
64.124.25.jig,2017-06-30 00:00:02,2017-06-30 00:00:15,13.0,100
40.77.167.hji,2017-06-30 00:00:05,2017-06-30 00:00:15,10.0,78
192.223.243.gjc,2017-06-30 00:00:01,2017-06-30 00:00:16,15.0,44
115.111.60.idd,2017-06-30 00:00:00,2017-06-30 00:00:16,16.0,90
54.86.78.jic,2017-06-30 00:00:06,2017-06-30 00:00:16,10.0,24
204.101.161.fcg,2017-06-30 00:00:13,2017-06-30 00:00:16,3.0,4
54.173.181.ghf,2017-06-30 00:00:00,2017-06-30 00:00:16,16.0,81
203.177.30.hah,2017-06-30 00:00:13,2017-06-30 00:00:16,3.0,4
38.94.157.hbh,2017-06-30 00:00:13,2017-06-30 00:00:16,3.0,4
52.21.42.haa,2017-06-30 00:00:13,2017-06-30 00:00:16,3.0,4
40.77.167.jde,2017-06-30 00:00:02,2017-06-30 00:00:16,14.0,52
121.40.94.bcj,2017-06-30 00:00:01,2017-06-30 00:00:16,15.0,26
